conv_index	question_id	time	label
10800	4075	Mar 10, 2018 8:26:24 PM	149
10800	37684	Mar 10, 2018 8:26:39 PM	149
10800	9911	Mar 10, 2018 8:27:13 PM	80
10801	16963	Mar 10, 2018 4:39:27 PM	72
10801	15434	Mar 10, 2018 4:39:47 PM	80
10801	8345	Mar 10, 2018 4:40:26 PM	224
10801	42543	Mar 10, 2018 4:40:32 PM	272
10801	38092	Mar 10, 2018 4:40:44 PM	367
10801	15549	Mar 10, 2018 4:40:54 PM	268
10802	28592	Mar 10, 2018 2:51:09 PM	72
10802	26632	Mar 10, 2018 2:52:48 PM	369
10802	37839	Mar 10, 2018 2:54:53 PM	93
10802	43373	Mar 10, 2018 2:55:25 PM	217
10803	34717	Mar 10, 2018 6:41:11 PM	128
10803	12732	Mar 10, 2018 6:41:18 PM	36
10803	38327	Mar 10, 2018 6:41:36 PM	224
10803	1515	Mar 10, 2018 6:41:40 PM	62
10804	5875	Mar 10, 2018 2:00:42 PM	181
10804	6701	Mar 10, 2018 2:00:52 PM	25
10804	5450	Mar 10, 2018 2:01:34 PM	149
10804	26604	Mar 10, 2018 2:02:54 PM	181
10804	13350	Mar 10, 2018 2:03:37 PM	149
10804	32776	Mar 10, 2018 2:03:44 PM	25
10804	1558	Mar 10, 2018 2:03:53 PM	7
10804	32119	Mar 10, 2018 2:04:03 PM	152
10804	5753	Mar 10, 2018 2:04:04 PM	367
10805	13652	Mar 10, 2018 10:22:07 PM	80
10805	34773	Mar 10, 2018 10:22:31 PM	224
10805	33307	Mar 10, 2018 10:23:03 PM	224
10805	5962	Mar 10, 2018 10:23:15 PM	80
10805	34666	Mar 10, 2018 10:23:44 PM	272
10805	25972	Mar 10, 2018 10:23:53 PM	99
10806	16205	Mar 10, 2018 1:27:46 PM	21
10806	41954	Mar 10, 2018 1:28:40 PM	263
10806	30489	Mar 10, 2018 1:28:53 PM	66
10807	773	Mar 10, 2018 7:01:15 PM	223
10807	8782	Mar 10, 2018 7:01:28 PM	193
10808	16635	Mar 10, 2018 9:50:35 PM	149
10808	29359	Mar 10, 2018 9:50:41 PM	13
10809	36188	Mar 10, 2018 9:03:14 PM	319
10809	268	Mar 10, 2018 9:03:21 PM	319
10809	10209	Mar 10, 2018 9:03:55 PM	91
10809	43505	Mar 10, 2018 9:04:36 PM	91
10809	8671	Mar 10, 2018 9:05:17 PM	91
10809	11414	Mar 10, 2018 9:05:28 PM	227
10810	24884	Mar 10, 2018 7:16:40 PM	42
10810	6489	Mar 10, 2018 7:16:49 PM	361
10810	11272	Mar 10, 2018 7:16:59 PM	351
10811	21738	Mar 10, 2018 10:25:06 AM	99
10811	25777	Mar 10, 2018 10:26:12 AM	99
10812	30980	Mar 10, 2018 12:59:44 PM	222
10812	27131	Mar 10, 2018 1:00:14 PM	223
10813	10607	Mar 10, 2018 2:28:06 AM	268
10813	28064	Mar 10, 2018 2:28:44 AM	36
10813	36955	Mar 10, 2018 2:29:02 AM	353
10813	12756	Mar 10, 2018 2:29:24 AM	149
10814	34840	Mar 10, 2018 6:21:21 PM	329
10814	33981	Mar 10, 2018 6:21:32 PM	186
10815	9683	Mar 10, 2018 11:02:39 PM	272
10815	39683	Mar 10, 2018 11:02:52 PM	75
10816	3096	Mar 10, 2018 8:39:38 AM	155
10816	17141	Mar 10, 2018 8:41:54 AM	89
10817	11061	Mar 10, 2018 9:54:14 PM	217
10817	6569	Mar 10, 2018 9:54:31 PM	217
10817	26354	Mar 10, 2018 9:55:24 PM	149
10817	18431	Mar 10, 2018 9:55:56 PM	149
10818	31347	Mar 10, 2018 8:14:38 AM	216
10818	21675	Mar 10, 2018 8:14:54 AM	223
10818	4940	Mar 10, 2018 8:15:02 AM	308
10819	36877	Mar 10, 2018 5:50:55 PM	72
10819	41844	Mar 10, 2018 5:51:10 PM	328
10819	35937	Mar 10, 2018 5:51:39 PM	223
10820	31715	Mar 10, 2018 4:02:25 PM	328
10820	15927	Mar 10, 2018 4:02:41 PM	99
10820	17602	Mar 10, 2018 4:02:55 PM	62
10821	4250	Mar 10, 2018 5:24:05 PM	268
10821	37597	Mar 10, 2018 5:25:03 PM	268
10821	19560	Mar 10, 2018 5:25:17 PM	216
10822	29955	Mar 10, 2018 11:26:12 AM	308
10822	29864	Mar 10, 2018 11:26:49 AM	223
10822	18187	Mar 10, 2018 11:27:25 AM	222
10823	36608	Mar 10, 2018 3:23:24 PM	75
10823	34127	Mar 10, 2018 3:23:29 PM	99
10824	12830	Mar 10, 2018 10:01:05 PM	72
10824	13000	Mar 10, 2018 10:01:43 PM	237
10824	4788	Mar 10, 2018 10:02:10 PM	149
10824	20326	Mar 10, 2018 10:02:36 PM	186
10824	8523	Mar 10, 2018 10:03:14 PM	237
10824	6158	Mar 10, 2018 10:03:34 PM	94
10825	35155	Mar 10, 2018 2:06:24 PM	223
10825	10722	Mar 10, 2018 2:06:36 PM	84
10826	31691	Mar 10, 2018 9:10:38 PM	36
10826	25239	Mar 10, 2018 9:10:59 PM	62
10827	1539	Mar 10, 2018 6:04:08 PM	21
10827	35055	Mar 10, 2018 6:04:16 PM	261
10828	10162	Mar 10, 2018 12:15:39 PM	319
10828	32410	Mar 10, 2018 12:15:52 PM	91
10828	15648	Mar 10, 2018 12:16:04 PM	91
10829	36960	Mar 10, 2018 3:04:48 PM	186
10829	11	Mar 10, 2018 3:04:54 PM	66
10830	39591	Mar 10, 2018 10:15:26 AM	319
10830	41426	Mar 10, 2018 10:15:52 AM	36
10830	31185	Mar 10, 2018 10:16:05 AM	93
10831	16174	Mar 10, 2018 7:49:50 PM	216
10831	3935	Mar 10, 2018 7:50:04 PM	268
10832	15755	Mar 10, 2018 10:56:49 AM	221
10832	12808	Mar 10, 2018 10:56:59 AM	101
10832	12093	Mar 10, 2018 10:57:05 AM	308
10833	5175	Mar 10, 2018 5:52:55 PM	149
10833	12861	Mar 10, 2018 5:53:09 PM	367
10833	31287	Mar 10, 2018 5:53:36 PM	367
10833	38896	Mar 10, 2018 5:53:43 PM	149
10834	38354	Mar 10, 2018 2:37:14 PM	291
10834	3140	Mar 10, 2018 2:37:45 PM	261
10835	28219	Mar 10, 2018 9:54:04 PM	79
10835	22686	Mar 10, 2018 9:54:16 PM	232
10835	25968	Mar 10, 2018 9:54:40 PM	114
10836	11522	Mar 10, 2018 4:12:05 PM	268
10836	19138	Mar 10, 2018 4:12:28 PM	36
10836	3584	Mar 10, 2018 4:12:39 PM	62
10837	3740	Mar 10, 2018 7:14:46 PM	223
10837	24083	Mar 10, 2018 7:14:51 PM	168
10837	15038	Mar 10, 2018 7:15:06 PM	223
10838	1837	Mar 10, 2018 8:12:09 AM	329
10838	19588	Mar 10, 2018 8:12:38 AM	272
10839	43763	Mar 10, 2018 2:38:49 PM	193
10839	25164	Mar 10, 2018 2:39:27 PM	93
10839	42028	Mar 10, 2018 2:39:43 PM	206
10839	24597	Mar 10, 2018 2:39:56 PM	369
10839	3863	Mar 10, 2018 2:40:11 PM	350
10839	10028	Mar 10, 2018 2:40:21 PM	21
10840	30675	Mar 10, 2018 12:07:55 PM	367
10840	20573	Mar 10, 2018 12:08:47 PM	149
10840	34557	Mar 10, 2018 12:08:51 PM	367
10840	4831	Mar 10, 2018 12:09:16 PM	367
10841	18669	Mar 10, 2018 6:40:08 PM	295
10841	17289	Mar 10, 2018 6:40:21 PM	80
10841	7850	Mar 10, 2018 6:40:24 PM	304
10842	296	Mar 10, 2018 1:01:26 PM	73
10842	24952	Mar 10, 2018 1:01:31 PM	305
10842	15375	Mar 10, 2018 1:01:37 PM	51
10842	5633	Mar 10, 2018 1:01:46 PM	76
10843	9033	Mar 10, 2018 1:40:07 PM	319
10843	9084	Mar 10, 2018 1:41:32 PM	268
10843	6554	Mar 10, 2018 1:41:56 PM	36
10843	4822	Mar 10, 2018 1:42:21 PM	272
10844	18383	Mar 10, 2018 8:46:02 PM	280
10844	42578	Mar 10, 2018 8:46:14 PM	280
10845	17882	Mar 10, 2018 9:42:29 PM	367
10845	11398	Mar 10, 2018 9:43:12 PM	367
10846	14534	Mar 10, 2018 2:31:11 PM	319
10846	38904	Mar 10, 2018 2:31:26 PM	161
10846	36620	Mar 10, 2018 2:31:38 PM	62
10847	43282	Mar 10, 2018 9:47:06 AM	222
10847	28212	Mar 10, 2018 9:47:33 AM	305
10847	32694	Mar 10, 2018 9:47:42 AM	51
10848	1343	Mar 10, 2018 5:51:36 PM	92
10848	23980	Mar 10, 2018 5:51:50 PM	261
10849	43877	Mar 10, 2018 7:29:38 PM	229
10849	14113	Mar 10, 2018 7:29:55 PM	149
10849	10311	Mar 10, 2018 7:30:01 PM	319
10850	39255	Mar 10, 2018 8:19:54 PM	353
10850	3814	Mar 10, 2018 8:20:08 PM	272
10850	120	Mar 10, 2018 8:20:15 PM	268
10851	32628	Mar 10, 2018 8:19:22 AM	319
10851	8075	Mar 10, 2018 8:19:51 AM	329
10851	24125	Mar 10, 2018 8:20:20 AM	272
10851	37923	Mar 10, 2018 8:20:36 AM	41
10852	41433	Mar 10, 2018 2:38:05 PM	268
10852	38409	Mar 10, 2018 2:38:31 PM	127
10852	39321	Mar 10, 2018 2:38:46 PM	265
10852	21663	Mar 10, 2018 2:39:01 PM	202
10852	40910	Mar 10, 2018 2:39:16 PM	353
10852	10778	Mar 10, 2018 2:39:25 PM	297
10853	18563	Mar 10, 2018 11:30:18 AM	367
10853	7955	Mar 10, 2018 11:30:52 AM	80
10853	42219	Mar 10, 2018 11:30:58 AM	152
10854	12243	Mar 10, 2018 4:28:48 PM	367
10854	5730	Mar 10, 2018 4:29:05 PM	367
10854	4842	Mar 10, 2018 4:30:05 PM	367
10854	12282	Mar 10, 2018 4:33:03 PM	367
10855	4925	Mar 10, 2018 4:25:17 PM	223
10855	26326	Mar 10, 2018 4:25:24 PM	168
10855	20068	Mar 10, 2018 4:25:31 PM	308
10856	16101	Mar 10, 2018 7:36:41 AM	75
10856	18519	Mar 10, 2018 7:37:48 AM	272
10857	19698	Mar 10, 2018 9:45:40 AM	149
10857	31373	Mar 10, 2018 9:45:46 AM	168
10858	1995	Mar 10, 2018 4:09:14 PM	223
10858	9696	Mar 10, 2018 4:09:45 PM	149
10859	33577	Mar 10, 2018 6:55:49 PM	110
10859	20167	Mar 10, 2018 6:56:05 PM	125
10859	43696	Mar 10, 2018 6:56:13 PM	22
10859	9825	Mar 10, 2018 6:56:27 PM	21
10860	29454	Mar 10, 2018 12:49:25 PM	329
10860	20984	Mar 10, 2018 12:49:32 PM	94
10861	29122	Mar 10, 2018 10:59:53 AM	308
10861	7153	Mar 10, 2018 11:00:10 AM	223
10862	36019	Mar 10, 2018 10:55:54 AM	21
10862	11303	Mar 10, 2018 10:56:31 AM	125
10862	22299	Mar 10, 2018 10:56:44 AM	329
10862	1401	Mar 10, 2018 10:56:54 AM	63
10862	38622	Mar 10, 2018 10:57:03 AM	110
10862	42619	Mar 10, 2018 10:57:25 AM	272
10863	36579	Mar 10, 2018 10:44:02 AM	319
10863	22122	Mar 10, 2018 10:44:13 AM	155
10863	35475	Mar 10, 2018 10:44:37 AM	155
10864	13990	Mar 10, 2018 11:06:21 AM	72
10864	32087	Mar 10, 2018 11:06:36 AM	224
10865	43973	Mar 10, 2018 2:53:36 PM	258
10865	9590	Mar 10, 2018 2:54:33 PM	127
10866	8407	Mar 10, 2018 9:32:20 PM	308
10866	38798	Mar 10, 2018 9:33:08 PM	110
10867	18644	Mar 10, 2018 11:13:35 AM	36
10867	10528	Mar 10, 2018 11:13:44 AM	62
10868	10553	Mar 10, 2018 8:25:20 PM	94
10868	15988	Mar 10, 2018 8:25:49 PM	160
10868	35198	Mar 10, 2018 8:26:07 PM	361
10869	37281	Mar 10, 2018 11:53:22 AM	168
10869	15674	Mar 10, 2018 11:53:30 AM	308
10869	24212	Mar 10, 2018 11:53:51 AM	253
10869	30325	Mar 10, 2018 11:53:54 AM	73
10870	5792	Mar 10, 2018 1:29:24 AM	261
10870	38965	Mar 10, 2018 1:29:46 AM	14
10871	30555	Mar 10, 2018 9:45:26 PM	329
10871	39837	Mar 10, 2018 9:45:40 PM	294
10871	34959	Mar 10, 2018 9:45:53 PM	80
10872	27841	Mar 10, 2018 9:38:12 AM	21
10872	35108	Mar 10, 2018 9:38:45 AM	125
10872	31626	Mar 10, 2018 9:39:15 AM	367
10873	43892	Mar 10, 2018 3:50:24 PM	71
10873	21138	Mar 10, 2018 3:50:39 PM	129
10874	41487	Mar 10, 2018 7:13:33 PM	149
10874	6333	Mar 10, 2018 7:13:59 PM	47
10874	2232	Mar 10, 2018 7:14:30 PM	229
10874	14171	Mar 10, 2018 7:15:05 PM	116
10874	42643	Mar 10, 2018 7:15:38 PM	116
10874	28348	Mar 10, 2018 7:15:53 PM	93
10874	34448	Mar 10, 2018 7:18:01 PM	217
10875	43660	Mar 10, 2018 4:13:38 PM	21
10875	23568	Mar 10, 2018 4:14:32 PM	21
10876	28886	Mar 10, 2018 11:38:52 AM	369
10876	7842	Mar 10, 2018 11:39:16 AM	91
10877	15746	Mar 10, 2018 5:25:00 PM	110
10877	28965	Mar 10, 2018 5:25:19 PM	125
10877	3741	Mar 10, 2018 5:25:25 PM	22
10878	34936	Mar 10, 2018 12:08:55 PM	353
10878	137	Mar 10, 2018 12:09:15 PM	73
10878	14793	Mar 10, 2018 12:09:23 PM	363
10879	19184	Mar 10, 2018 9:45:04 AM	223
10879	8737	Mar 10, 2018 9:45:12 AM	168
10879	7446	Mar 10, 2018 9:45:42 AM	223
10880	16616	Mar 10, 2018 10:48:37 PM	369
10880	28410	Mar 10, 2018 10:49:12 PM	272
10880	5584	Mar 10, 2018 10:50:13 PM	93
10880	23466	Mar 10, 2018 10:51:39 PM	93
10881	36291	Mar 10, 2018 10:00:10 PM	72
10881	24987	Mar 10, 2018 10:00:55 PM	261
10882	27585	Mar 10, 2018 8:35:23 AM	379
10882	42584	Mar 10, 2018 8:35:45 AM	224
10883	5200	Mar 10, 2018 11:08:17 AM	353
10883	8376	Mar 10, 2018 11:08:48 AM	280
10883	434	Mar 10, 2018 11:09:33 AM	268
10883	353	Mar 10, 2018 11:09:48 AM	269
10883	8643	Mar 10, 2018 11:09:48 AM	253
10884	25759	Mar 10, 2018 1:02:43 AM	89
10884	16181	Mar 10, 2018 1:02:56 AM	110
10884	975	Mar 10, 2018 1:03:23 AM	217
10884	6248	Mar 10, 2018 1:03:43 AM	217
10884	29405	Mar 10, 2018 1:04:07 AM	256
10884	43677	Mar 10, 2018 1:04:33 AM	93
10884	7769	Mar 10, 2018 1:05:02 AM	57
10884	7358	Mar 10, 2018 1:05:15 AM	57
10884	11422	Mar 10, 2018 1:05:33 AM	98
10884	29763	Mar 10, 2018 1:06:02 AM	217
10884	39710	Mar 10, 2018 1:06:12 AM	251
10885	7004	Mar 10, 2018 1:45:09 PM	72
10885	40686	Mar 10, 2018 1:45:25 PM	80
10885	26269	Mar 10, 2018 1:45:42 PM	367
10885	36693	Mar 10, 2018 1:45:50 PM	304
10886	18034	Mar 10, 2018 10:55:09 AM	149
10886	30306	Mar 10, 2018 10:55:24 AM	149
10887	17508	Mar 10, 2018 2:54:54 PM	319
10887	6460	Mar 10, 2018 2:55:25 PM	149
10887	28051	Mar 10, 2018 2:55:37 PM	258
10888	25800	Mar 10, 2018 5:33:13 PM	216
10888	13582	Mar 10, 2018 5:33:34 PM	216
10889	31062	Mar 10, 2018 9:23:26 AM	72
10889	32569	Mar 10, 2018 9:23:50 AM	91
10889	14714	Mar 10, 2018 9:24:03 AM	206
10890	25004	Mar 10, 2018 1:07:24 PM	319
10890	21491	Mar 10, 2018 1:07:35 PM	110
10890	6400	Mar 10, 2018 1:07:47 PM	22
10890	7702	Mar 10, 2018 1:07:54 PM	89
10891	40100	Mar 10, 2018 10:33:43 AM	186
10891	27269	Mar 10, 2018 10:33:49 AM	272
10891	8916	Mar 10, 2018 10:34:11 AM	260
10892	25862	Mar 10, 2018 7:49:57 PM	149
10892	33257	Mar 10, 2018 7:50:07 PM	233
10893	9785	Mar 10, 2018 11:34:20 PM	72
10893	1807	Mar 10, 2018 11:34:44 PM	165
10894	21377	Mar 10, 2018 12:27:03 PM	127
10894	36216	Mar 10, 2018 12:27:22 PM	353
10895	37508	Mar 10, 2018 1:12:36 AM	21
10895	7042	Mar 10, 2018 1:13:51 AM	272
10895	8139	Mar 10, 2018 1:14:38 AM	272
10895	43787	Mar 10, 2018 1:15:20 AM	186
10895	20580	Mar 10, 2018 1:15:29 AM	329
10895	9874	Mar 10, 2018 1:15:34 AM	94
10895	22230	Mar 10, 2018 1:16:08 AM	217
10895	9029	Mar 10, 2018 1:16:26 AM	125
10895	5281	Mar 10, 2018 1:16:34 AM	22
10895	7141	Mar 10, 2018 1:16:58 AM	263
10895	29589	Mar 10, 2018 1:17:10 AM	130
10895	32672	Mar 10, 2018 1:17:25 AM	66
10895	266	Mar 10, 2018 1:17:35 AM	349
10896	1484	Mar 10, 2018 1:39:56 PM	72
10896	38862	Mar 10, 2018 1:40:19 PM	165
10896	27673	Mar 10, 2018 1:40:21 PM	233
10896	40516	Mar 10, 2018 1:40:27 PM	233
10897	18929	Mar 10, 2018 3:20:20 AM	369
10897	12767	Mar 10, 2018 3:20:46 AM	91
10898	17874	Mar 10, 2018 9:57:40 PM	369
10898	26300	Mar 10, 2018 9:58:18 PM	149
10898	24978	Mar 10, 2018 9:59:03 PM	149
10898	25532	Mar 10, 2018 9:59:13 PM	227
10898	188	Mar 10, 2018 9:59:41 PM	91
10899	3297	Mar 10, 2018 7:50:13 PM	193
10899	18401	Mar 10, 2018 7:50:30 PM	268
10899	3444	Mar 10, 2018 7:50:46 PM	216
10899	9449	Mar 10, 2018 7:50:51 PM	253
10900	29010	Mar 10, 2018 8:54:39 PM	329
10900	12705	Mar 10, 2018 8:54:58 PM	149
10900	19868	Mar 10, 2018 8:55:20 PM	272
10901	10462	Mar 10, 2018 9:19:54 AM	223
10901	43597	Mar 10, 2018 9:20:19 AM	223
10901	40193	Mar 10, 2018 9:20:48 AM	328
10902	24515	Mar 10, 2018 11:52:21 AM	353
10902	40536	Mar 10, 2018 11:52:29 AM	353
10903	7066	Mar 10, 2018 9:23:29 AM	72
10903	43135	Mar 10, 2018 9:23:54 AM	66
10903	1249	Mar 10, 2018 9:24:02 AM	272
10903	1128	Mar 10, 2018 9:24:08 AM	153
10904	18561	Mar 10, 2018 5:22:49 AM	369
10904	38063	Mar 10, 2018 5:24:01 AM	91
10905	42412	Mar 10, 2018 5:32:24 PM	268
10905	31687	Mar 10, 2018 5:32:39 PM	72
10905	23172	Mar 10, 2018 5:33:08 PM	280
10905	11325	Mar 10, 2018 5:33:23 PM	269
10905	5025	Mar 10, 2018 5:33:33 PM	216
10905	43483	Mar 10, 2018 5:33:46 PM	253
10906	41130	Mar 10, 2018 10:21:08 AM	110
10906	10405	Mar 10, 2018 10:21:28 AM	21
10907	38741	Mar 10, 2018 3:37:25 AM	186
10907	12404	Mar 10, 2018 3:37:56 AM	75
10908	22962	Mar 10, 2018 7:09:34 PM	21
10908	24145	Mar 10, 2018 7:10:13 PM	367
10909	16082	Mar 10, 2018 2:14:51 PM	278
10909	39231	Mar 10, 2018 2:15:53 PM	113
10909	35538	Mar 10, 2018 2:16:07 PM	251
10909	43627	Mar 10, 2018 2:16:15 PM	278
10910	36948	Mar 10, 2018 3:57:06 AM	245
10910	32793	Mar 10, 2018 3:57:16 AM	149
10910	17520	Mar 10, 2018 3:57:25 AM	97
10910	3825	Mar 10, 2018 3:57:32 AM	79
10910	10486	Mar 10, 2018 3:57:47 AM	114
10910	41053	Mar 10, 2018 3:58:07 AM	245
10911	22749	Mar 10, 2018 8:42:54 PM	155
10911	39662	Mar 10, 2018 8:43:34 PM	367
10911	35955	Mar 10, 2018 8:44:18 PM	155
10912	11769	Mar 10, 2018 10:48:27 PM	186
10912	19790	Mar 10, 2018 10:49:00 PM	91
10912	34733	Mar 10, 2018 10:50:14 PM	217
10912	15253	Mar 10, 2018 10:50:24 PM	13
10913	17747	Mar 10, 2018 9:12:55 AM	319
10913	29527	Mar 10, 2018 9:13:04 AM	367
10913	41355	Mar 10, 2018 9:14:26 AM	319
10914	33296	Mar 10, 2018 7:34:54 PM	7
10914	6575	Mar 10, 2018 7:35:49 PM	7
10915	7684	Mar 10, 2018 11:13:35 PM	125
10915	13995	Mar 10, 2018 11:13:49 PM	110
10915	26510	Mar 10, 2018 11:14:05 PM	237
10915	42916	Mar 10, 2018 11:14:20 PM	151
10915	4482	Mar 10, 2018 11:14:33 PM	271
10916	39171	Mar 10, 2018 11:47:33 AM	369
10916	7336	Mar 10, 2018 11:50:59 AM	91
10916	41367	Mar 10, 2018 11:51:23 AM	206
10916	18848	Mar 10, 2018 11:51:41 AM	319
10916	35917	Mar 10, 2018 11:52:03 AM	91
10916	30233	Mar 10, 2018 11:52:14 AM	319
10917	21604	Mar 10, 2018 3:25:34 PM	155
10917	30096	Mar 10, 2018 3:25:52 PM	155
10918	17914	Mar 10, 2018 11:52:47 AM	268
10918	7376	Mar 10, 2018 11:54:45 AM	216
10918	6310	Mar 10, 2018 11:56:49 AM	184
10918	21088	Mar 10, 2018 11:57:28 AM	286
10918	29127	Mar 10, 2018 11:58:07 AM	87
10918	16596	Mar 10, 2018 11:58:31 AM	155
10919	33324	Mar 10, 2018 9:27:41 PM	259
10919	5621	Mar 10, 2018 9:27:50 PM	21
10920	27921	Mar 10, 2018 12:43:22 PM	91
10920	40963	Mar 10, 2018 12:43:43 PM	91
10921	27124	Mar 10, 2018 5:37:42 PM	261
10921	15287	Mar 10, 2018 5:38:11 PM	260
10922	30402	Mar 10, 2018 11:55:56 AM	216
10922	10995	Mar 10, 2018 11:56:32 AM	216
10923	13134	Mar 10, 2018 8:05:17 PM	93
10923	9654	Mar 10, 2018 8:07:00 PM	272
10924	27564	Mar 10, 2018 10:05:17 AM	46
10924	30154	Mar 10, 2018 10:05:47 AM	73
10924	25175	Mar 10, 2018 10:06:12 AM	263
10924	17774	Mar 10, 2018 10:06:25 AM	238
10924	31340	Mar 10, 2018 10:06:32 AM	41
10925	7436	Mar 10, 2018 8:51:41 AM	99
10925	19785	Mar 10, 2018 8:51:58 AM	350
10926	3748	Mar 10, 2018 11:04:13 AM	72
10926	42351	Mar 10, 2018 11:04:21 AM	153
10927	9815	Mar 10, 2018 2:45:31 PM	168
10927	12409	Mar 10, 2018 2:45:36 PM	308
10928	11902	Mar 10, 2018 9:33:56 PM	198
10928	31765	Mar 10, 2018 9:35:04 PM	181
10928	17347	Mar 10, 2018 9:35:30 PM	21
10929	22113	Mar 10, 2018 7:05:44 PM	194
10929	8978	Mar 10, 2018 7:06:00 PM	160
10929	8507	Mar 10, 2018 7:06:22 PM	367
10930	43840	Mar 10, 2018 10:58:39 AM	202
10930	19746	Mar 10, 2018 10:58:58 AM	149
10930	13414	Mar 10, 2018 10:59:37 AM	139
10930	26931	Mar 10, 2018 10:59:49 AM	355
10930	10808	Mar 10, 2018 11:00:18 AM	210
10930	43946	Mar 10, 2018 11:00:27 AM	41
10930	17919	Mar 10, 2018 11:00:40 AM	268
10930	33692	Mar 10, 2018 11:01:03 AM	253
10931	40572	Mar 10, 2018 8:54:57 PM	353
10931	40045	Mar 10, 2018 8:55:27 PM	253
10931	40620	Mar 10, 2018 8:55:32 PM	73
10931	14997	Mar 10, 2018 8:55:41 PM	41
10932	41263	Mar 10, 2018 12:58:58 AM	319
10932	38700	Mar 10, 2018 12:59:26 AM	184
10932	11887	Mar 10, 2018 12:59:34 AM	0
10932	38033	Mar 10, 2018 12:59:40 AM	26
10932	3704	Mar 10, 2018 12:59:48 AM	108
10932	22475	Mar 10, 2018 12:59:53 AM	129
10932	23219	Mar 10, 2018 1:00:09 AM	92
10932	16078	Mar 10, 2018 1:00:57 AM	150
10932	34820	Mar 10, 2018 1:01:19 AM	71
10933	41632	Mar 10, 2018 2:54:33 PM	149
10933	6002	Mar 10, 2018 3:02:18 PM	55
10934	13991	Mar 10, 2018 5:00:15 AM	367
10934	929	Mar 10, 2018 5:01:00 AM	259
10934	27290	Mar 10, 2018 5:01:33 AM	125
10935	40712	Mar 10, 2018 3:52:08 PM	319
10935	41455	Mar 10, 2018 3:52:44 PM	319
10935	15213	Mar 10, 2018 3:53:19 PM	319
10935	42295	Mar 10, 2018 3:53:45 PM	272
10935	40958	Mar 10, 2018 3:54:04 PM	319
10935	43084	Mar 10, 2018 3:54:11 PM	149
10935	7081	Mar 10, 2018 3:54:21 PM	319
10936	14509	Mar 10, 2018 3:25:29 PM	105
10936	26562	Mar 10, 2018 3:25:35 PM	263
10936	28310	Mar 10, 2018 3:25:48 PM	217
10936	15975	Mar 10, 2018 3:25:56 PM	369
10936	26894	Mar 10, 2018 3:28:32 PM	268
10936	11770	Mar 10, 2018 3:28:47 PM	66
10936	35553	Mar 10, 2018 3:28:52 PM	41
10937	1223	Mar 10, 2018 2:45:47 PM	216
10937	32983	Mar 10, 2018 2:45:52 PM	353
10937	40964	Mar 10, 2018 2:45:57 PM	41
10938	2164	Mar 10, 2018 10:49:23 AM	183
10938	1582	Mar 10, 2018 10:49:29 AM	232
10938	11693	Mar 10, 2018 10:49:37 AM	97
10938	35223	Mar 10, 2018 10:49:46 AM	79
10938	21554	Mar 10, 2018 10:49:56 AM	319
10939	14654	Mar 10, 2018 8:16:38 PM	71
10939	2899	Mar 10, 2018 8:16:42 PM	129
10939	35648	Mar 10, 2018 8:16:52 PM	150
10939	4896	Mar 10, 2018 8:17:04 PM	131
10939	7149	Mar 10, 2018 8:17:10 PM	261
10940	12494	Mar 10, 2018 7:38:44 PM	343
10940	42767	Mar 10, 2018 7:38:45 PM	168
10941	18094	Mar 10, 2018 8:33:10 AM	367
10941	27393	Mar 10, 2018 8:33:29 AM	80
10941	34269	Mar 10, 2018 8:33:50 AM	297
10942	29479	Mar 10, 2018 7:27:40 AM	272
10942	5063	Mar 10, 2018 7:28:07 AM	153
10942	15446	Mar 10, 2018 7:28:20 AM	155
10943	41335	Mar 10, 2018 11:48:12 PM	223
10943	35906	Mar 10, 2018 11:48:36 PM	223
10943	29032	Mar 10, 2018 11:49:14 PM	223
10943	561	Mar 10, 2018 11:49:54 PM	149
10943	33472	Mar 10, 2018 11:50:29 PM	223
10943	35504	Mar 10, 2018 11:50:57 PM	117
10943	23673	Mar 10, 2018 11:51:44 PM	223
10943	24198	Mar 10, 2018 11:52:26 PM	149
10943	28270	Mar 10, 2018 11:52:42 PM	73
10943	11023	Mar 10, 2018 11:54:11 PM	223
10943	35815	Mar 10, 2018 11:55:53 PM	149
10943	6659	Mar 10, 2018 11:57:15 PM	223
10943	21729	Mar 10, 2018 11:57:35 PM	117
10943	1472	Mar 10, 2018 11:58:03 PM	223
10944	11915	Mar 10, 2018 1:16:25 PM	319
10944	5388	Mar 10, 2018 1:16:37 PM	353
10944	1608	Mar 10, 2018 1:16:42 PM	319
10944	12170	Mar 10, 2018 1:16:54 PM	353
10944	18783	Mar 10, 2018 1:17:04 PM	319
10945	30033	Mar 10, 2018 8:30:21 PM	110
10945	38943	Mar 10, 2018 8:30:45 PM	89
10946	24868	Mar 10, 2018 6:31:30 PM	268
10946	4205	Mar 10, 2018 6:32:25 PM	268
10946	3272	Mar 10, 2018 6:32:26 PM	268
10947	42356	Mar 10, 2018 10:31:40 AM	369
10947	17452	Mar 10, 2018 10:32:12 AM	268
10948	36585	Mar 10, 2018 12:49:58 PM	73
10948	16103	Mar 10, 2018 12:50:20 PM	355
10948	22352	Mar 10, 2018 12:50:48 PM	308
10948	43612	Mar 10, 2018 12:50:58 PM	253
10948	7524	Mar 10, 2018 12:51:04 PM	41
10949	12857	Mar 10, 2018 10:25:12 AM	367
