conv_index	question_id	label
9577	7230	373
9578	25711	99
9578	12010	155
9579	38564	155
9579	38348	91
9579	19460	99
9580	4015	72
9580	37211	155
9580	27986	165
9581	28030	353
9581	22819	73
9581	19237	155
9581	10868	268
9581	21440	222
9581	19265	253
9581	14304	21
9582	26892	72
9582	1559	268
9582	39521	216
9583	41223	124
9583	19786	124
9583	11497	124
9584	4283	72
9584	38607	211
9585	38016	27
9585	28798	27
9585	27638	34
9585	10752	202
9585	16120	163
9585	39414	307
9585	25452	253
9586	11280	54
9586	13014	367
9586	35436	297
9587	12833	73
9587	30211	223
9587	40836	223
9587	15664	73
9588	35297	72
9588	27053	27
9589	7023	150
9589	25670	92
9590	169	73
9590	10245	353
9591	15494	278
9591	27853	171
9591	3082	356
9591	27258	160
9591	19994	80
9592	35067	75
9592	25135	75
9592	38112	272
9593	30973	46
9593	2346	168
9593	36468	367
9594	4741	63
9594	9490	21
9595	12959	61
9595	14556	165
9596	1139	308
9596	7927	308
9597	17843	185
9597	33819	295
9598	26527	319
9598	39259	319
9598	41497	149
9598	29456	155
9598	9558	165
9599	24709	223
9599	4872	223
9599	22105	168
9600	35838	72
9600	11454	319
9600	18521	93
9600	20300	93
9600	32529	93
9600	34304	319
9601	847	184
9601	139	26
9601	6717	268
9602	40637	84
9602	12924	223
9602	6377	308
9602	32028	328
9603	27377	63
9603	4431	125
9604	43582	72
9604	22615	167
9604	27484	142
9605	11695	319
9605	40692	149
9605	1906	98
9605	11751	229
9605	42624	47
9606	41906	367
9606	10284	367
9607	13757	72
9607	18947	261
9608	43318	261
9608	9019	150
9608	73	129
9608	36478	92
9608	32158	131
9609	6061	72
9609	12977	308
9609	31163	223
9609	31059	84
9609	17547	328
9609	29696	168
9610	29158	367
9610	31999	367
9610	23364	66
9610	30032	238
9611	37485	46
9611	14646	93
9611	29565	227
9612	27237	57
9612	43241	73
9612	4935	84
9613	10856	223
9613	40875	73
9613	36729	41
9613	38011	155
9614	12384	125
9614	41843	367
9614	17099	308
9614	26216	155
9614	30328	319
9615	7069	261
9615	26131	261
9615	42093	21
9615	16911	62
9616	4801	129
9616	39955	99
9617	25303	319
9617	39261	319
9617	39928	319
9617	107	319
9617	10836	340
9617	41910	54
9618	28417	161
9618	20250	224
9618	39245	110
9618	17926	22
9619	24572	261
9619	2564	129
9620	11319	216
9620	39439	127
9621	838	367
9621	10832	261
9621	18015	261
9622	40277	261
9622	7499	92
9622	43567	150
9623	31010	353
9623	32351	308
9624	38906	149
9624	21042	196
9624	27231	149
9625	9723	72
9625	18468	319
9625	4862	319
9625	30893	153
9626	29334	41
9626	36632	268
9626	20925	73
9626	14421	308
9626	43433	202
9626	12156	217
9626	12110	238
9627	6448	63
9627	26262	329
9628	37958	237
9628	27604	179
9628	10312	367
9628	3906	185
9628	23174	319
9628	39771	367
9628	32263	340
9628	43867	319
9628	3627	149
9628	26123	319
9628	1569	367
9628	13241	367
9629	39561	224
9629	7410	304
9629	20251	357
9629	23709	357
9629	31462	304
9630	32328	268
9630	22466	127
9630	26569	268
9630	41215	127
9631	30150	90
9631	42830	21
9631	28629	90
9632	42026	253
9632	3903	127
9632	22655	251
9632	16962	129
9633	16430	319
9633	7130	125
9633	26968	319
9634	33041	139
9634	27335	163
9634	13007	27
9634	15909	166
9634	43263	11
9635	21268	223
9635	24657	168
9635	16037	222
9635	15500	223
9635	38913	221
9636	17445	367
9636	8361	224
9636	11013	80
9636	28266	367
9636	12947	367
9637	19245	75
9637	22136	272
9638	16793	268
9638	30247	41
9638	17136	164
9638	17996	91
9639	17057	72
9639	8779	41
9639	18683	36
9639	38865	36
9640	2886	175
9640	37592	253
9640	38283	233
9640	10106	328
9641	12520	223
9641	5858	222
9642	29517	367
9642	10597	268
9643	996	367
9643	36985	272
9643	32084	36
9644	92	89
9644	7731	308
9644	6899	253
9644	2095	149
9644	4196	149
9644	15562	258
9645	39719	353
9645	20119	222
9645	25355	223
9645	13084	73
9645	34534	253
9646	13094	153
9646	15812	217
9646	13567	153
9646	13169	263
9646	10907	238
9647	43011	81
9647	43208	89
9647	29076	367
9648	30878	21
9648	1243	272
9649	7213	261
9649	25596	92
9650	13948	165
9650	1513	149
9650	20236	165
9651	14689	319
9651	1039	149
9651	38656	54
9651	26583	319
9651	21920	319
9651	37663	236
9651	23588	237
9651	10851	194
9651	41127	278
9651	8163	356
9651	17869	80
9651	11391	278
9652	39656	237
9652	18429	21
9652	10796	21
9653	40089	222
9653	23135	73
9653	37599	328
9653	18327	175
9654	16210	73
9654	37347	355
9655	798	222
9655	21360	305
9656	41103	223
9656	29851	222
9656	25247	223
9657	34630	268
9657	41332	216
9658	18780	233
9658	23035	369
9658	2088	93
9659	13430	41
9659	20155	268
9659	38845	258
9659	5793	79
9660	14377	225
9660	31327	222
9660	39223	305
9661	34413	223
9661	7093	84
9662	26463	319
9662	34516	319
9662	10211	61
9662	29449	374
9662	24130	66
9663	38417	181
9663	37576	338
9664	17121	369
9664	34041	206
9665	6015	124
9665	42179	129
9665	17212	71
9666	6226	369
9666	15822	91
9666	7257	272
9666	21168	93
9667	12687	72
9667	39464	369
9668	32475	353
9668	33334	149
9668	42165	149
9668	24234	268
9669	13738	369
9669	38615	369
9670	36072	149
9670	23738	129
9671	5306	50
9671	32184	258
9671	1989	161
9672	913	353
9672	27745	41
9672	33499	355
9673	18265	153
9673	9181	66
9674	40731	17
9674	37792	90
9674	32424	260
9674	38952	90
9674	22517	90
9674	35853	357
9675	41887	223
9675	35299	155
9676	24106	124
9676	9611	357
9676	41983	304
9677	27676	329
9677	43317	263
9677	27846	105
9677	38731	193
9677	16918	238
9678	36470	72
9678	42694	46
9678	33732	165
9678	18351	319
9679	35936	319
9679	8546	319
9679	11376	80
9680	11394	42
9680	9038	42
9681	11195	223
9681	26413	308
9681	26794	168
9681	25450	223
9682	24902	72
9682	2212	379
9682	22390	41
9683	17019	89
9683	38515	222
9683	43488	353
9683	29840	223
9683	175	89
9684	38261	149
9684	11694	129
9684	22223	26
9685	41100	353
9685	4092	37
9686	26053	72
9686	7209	223
9686	4781	223
9686	555	117
9687	1079	72
9687	14383	272
9688	9507	21
9688	42402	367
9688	31202	268
9689	6099	150
9689	14969	261
9689	19009	71
9689	606	129
9689	36241	201
9690	6078	223
9690	24948	223
9690	2020	84
9691	11533	168
9691	32590	223
9691	1728	84
9691	3784	328
9692	7776	260
9692	42084	357
9692	36846	21
9692	35162	204
9693	21350	223
9693	10217	84
9694	30375	73
9694	16694	68
9694	28816	216
9695	24327	129
9695	21490	71
9696	37044	223
9696	1368	308
9696	28514	168
9696	17190	223
9697	28917	280
9697	39095	253
9697	34020	68
9698	28593	153
9698	25761	99
9698	17311	75
9698	25821	268
9699	33755	21
9699	12411	376
9699	33844	57
9699	24645	98
9699	5868	155
9700	11210	319
9700	28983	379
9701	7722	223
9701	5037	222
9701	7379	308
9701	18356	353
9701	20010	281
9702	17486	268
9702	22447	216
9702	24749	268
9703	16347	223
9703	36527	308
9704	32760	223
9704	5545	168
9704	1740	223
9704	5359	343
9705	42714	36
9705	21911	367
9706	11982	367
9706	5102	297
9706	29504	21
9706	19840	224
9706	41833	367
9707	38369	72
9707	12451	41
9707	24257	66
9708	18966	351
9708	42355	351
9708	9690	319
9709	11019	223
9709	7051	308
9709	38249	84
9709	19526	343
9710	27868	319
9710	38917	319
9710	23196	340
9710	2035	54
9710	15741	98
9711	25425	224
9711	1561	80
9711	2728	21
9711	28923	367
9712	10134	84
9712	5760	155
9713	5242	22
9713	39442	110
9713	22952	125
9714	5095	268
9714	1435	367
9715	26605	268
9715	9678	41
9716	31796	319
9716	8401	94
9716	5574	91
9717	42802	217
9717	40548	105
9717	13507	263
9717	31793	349
9717	31670	66
9717	39544	272
9718	31778	26
9718	5799	73
9718	18342	46
9718	12785	253
9718	6518	268
9719	5888	41
9719	42969	268
9720	42538	319
9720	14430	94
9720	15089	47
9720	19069	319
9720	29367	91
9721	9844	73
9721	7703	355
9721	2953	353
9722	17413	319
9722	30751	99
9722	1229	272
9723	34340	367
9723	16451	80
9723	26195	272
9723	21076	93
9724	14328	165
9724	8132	216
9725	12735	224
9725	9328	304
9725	23619	110
9725	28242	304
9725	3331	375
9725	38824	304
9725	4268	161
9725	8268	304
9726	28682	129
9726	17453	261
9727	28557	42
9727	27956	160
9727	18481	194
9728	5246	25
9728	17924	149
9729	33642	216
9729	25200	268
9730	32849	280
9730	27915	253
9731	5271	14
9731	4666	222
9732	33578	84
9732	18881	168
9732	23921	223
9733	22152	268
9733	10406	268
9734	35753	127
9734	37075	127
9734	18704	216
9735	38381	261
9735	16817	92
9735	5533	335
9736	5154	260
9736	19676	357
9736	42892	260
9736	29156	124
9736	27342	124
9736	9964	124
9737	37763	167
9737	23701	296
9738	20677	353
9738	19764	261
9739	19207	223
9739	13397	84
9740	4200	319
9740	19158	99
9741	31264	72
9741	38482	216
9742	33877	272
9742	19561	329
9742	38163	263
9742	4733	186
9743	17691	261
9743	11088	150
9744	22316	294
9744	17745	211
9744	6299	211
9744	36115	36
9744	3890	268
9745	848	347
9745	30732	347
9746	2545	73
9746	41897	202
9747	3752	72
9747	10554	149
9748	8538	367
9748	20113	99
9749	31023	297
9749	18228	259
9749	11966	89
9749	22183	367
9749	42680	268
9750	9845	223
9750	238	84
9750	14476	308
9751	7320	223
9751	16978	223
9752	13041	167
9752	9937	167
9752	11235	296
9752	39057	244
9753	30637	75
9753	19681	72
9753	2053	272
9754	2343	353
9754	6574	73
9755	35662	146
9755	5634	155
9756	30236	258
9756	34416	268
9757	31036	72
9757	22660	268
9758	7146	72
9758	12406	68
9758	25544	135
9759	396	75
9759	28964	99
9760	27328	155
9760	33190	155
9761	6905	353
9761	36129	353
9762	516	12
9762	42834	297
9763	5285	149
9763	43789	149
9764	13681	16
9764	36594	332
9764	4881	82
9765	17018	335
9765	39370	92
9765	31186	261
9766	26151	21
9766	27857	329
9766	30487	272
9767	25145	272
9767	4675	99
9767	1018	91
9767	10866	155
9767	18615	247
9767	35395	91
9767	17433	91
9767	24839	91
9767	19939	206
9767	6324	367
9767	32745	149
9767	30036	369
9767	25069	75
9767	17269	91
9767	43650	149
9767	17803	155
9767	35044	8
9767	9554	149
9767	12620	281
9767	43189	149
9767	20616	149
9767	27592	224
9767	13532	149
9767	31771	149
9768	22495	222
9768	29960	305
9768	38471	248
9768	24458	222
9769	36436	149
9769	136	244
9769	10639	167
9770	39525	21
9770	22975	63
9770	8231	125
9770	10144	329
9770	23940	370
9771	8187	119
9771	25728	42
9771	38243	238
9771	35031	105
9771	14705	374
9771	8419	151
9771	15315	237
9771	18889	194
9771	22428	160
9771	28981	361
9771	8444	217
9771	6157	49
9771	41927	66
9771	16646	263
9771	7166	349
9771	39933	362
9771	7152	21
9772	28282	137
9772	38334	253
9773	21128	319
9773	1000	149
9774	37908	149
9774	1012	149
9775	25572	108
9775	38394	108
9775	5110	353
9776	43860	91
9776	19925	206
9777	26575	224
9777	35064	253
9777	22411	224
9778	24369	280
9778	23426	253
9778	18869	163
9779	23442	272
9779	39940	94
9780	27404	223
9780	284	223
9780	3229	223
9781	13892	223
9781	7076	84
9781	40727	328
9781	43333	199
9781	41787	305
9781	32680	165
9781	18878	223
9782	5156	222
9782	26139	353
9782	30896	189
9782	39313	189
9783	17230	73
9783	17382	268
9783	35703	217
9783	17886	179
9783	34169	340
9784	31448	72
9784	4276	367
9784	26224	80
9784	34948	224
9785	37760	36
9785	24809	272
9785	25678	99
9785	5910	36
9785	16315	236
9786	7918	72
9786	14620	168
9786	18231	168
9786	29501	305
9787	39010	73
9787	9480	73
9788	30536	72
9788	18150	184
9788	3899	55
9789	22622	353
9789	12656	216
9790	35405	319
9790	1756	272
9791	12293	319
9791	5473	63
9792	33890	151
9792	21975	374
9792	33488	271
9793	31135	319
9793	29747	155
9793	22438	91
9793	11186	369
9793	17552	227
9794	35547	335
9794	3771	129
9794	5891	261
9794	1441	358
9794	22271	71
9794	4195	201
9794	28156	319
9795	25884	367
9795	2671	297
9795	2648	319
9796	8336	110
9796	4373	272
9796	6845	22
9796	18613	54
9796	37096	223
9796	645	98
9797	26065	319
9797	24066	182
9797	34598	319
9798	6250	223
9798	17599	223
9798	1877	253
9798	27037	168
9798	40343	223
9798	5761	155
9798	28320	54
9799	39743	14
9799	11955	191
9799	43186	63
9800	43903	353
9800	671	253
9801	5901	319
9801	15600	319
9801	13196	149
9801	16243	137
9801	30746	367
9801	5114	155
9802	37656	149
9802	34380	155
9803	23609	93
9803	7954	93
9804	20201	21
9804	28028	367
9805	41775	367
9805	10545	367
9805	4142	80
9806	2642	237
9806	27725	125
9806	4116	110
9807	7139	21
9807	34540	329
9807	28673	319
9807	37933	319
9807	17044	319
9807	15948	94
9807	41304	272
9807	36776	62
9808	35755	149
9808	32706	66
9808	745	263
9809	22852	72
9809	6275	272
9809	39367	75
9810	40554	184
9810	11484	286
9810	1689	327
9810	37538	138
9811	42857	369
9811	31482	91
9811	28639	206
9812	14188	223
9812	39323	328
9812	42431	84
9812	27110	199
9812	23173	57
9813	11518	91
9813	25194	93
9814	21030	182
9814	5645	36
9814	11962	272
9815	7977	329
9815	26486	329
9815	214	263
9816	41876	119
9816	6918	304
9816	22654	272
9816	18372	367
9816	37380	304
9817	10686	99
9817	32687	21
9817	27395	125
9817	21199	130
9818	29092	268
9818	13160	268
9819	4170	72
9819	32712	125
9819	4181	272
9820	34897	353
9820	3472	110
9820	10572	224
9821	5045	91
9821	30986	227
9821	39585	206
9822	14153	353
9822	37369	149
9823	16955	89
9823	12679	367
9824	20462	81
9824	24196	237
9824	40023	356
9824	17878	278
9824	1222	160
9825	4046	41
9825	22317	268
9826	34983	146
9826	25498	126
9826	16904	321
9826	10204	321
9826	6645	66
9827	15508	305
9827	3040	353
9828	4551	367
9828	5452	367
9828	8058	125
9828	4999	80
9828	28254	297
9828	33028	89
9828	43742	224
9828	6289	367
9829	1322	72
9829	8023	153
9830	11180	263
9830	25301	42
9831	25999	319
9831	41872	61
9831	16141	319
9832	34521	346
9832	26864	16
9833	9147	72
9833	9961	237
9834	14685	328
9834	32448	223
9834	6230	308
9835	17563	319
9835	21588	41
9835	43494	41
9835	43469	36
9835	10760	319
9836	32707	36
9836	29098	62
9837	2764	153
9837	20347	105
9837	13861	155
9837	12338	155
9838	5945	319
9838	37537	319
9838	32485	261
9838	16915	319
9838	12757	319
9839	7542	319
9839	28186	367
9839	24082	319
9839	19330	80
9839	24143	367
9840	9355	36
9840	27898	272
9841	21046	72
9841	9071	91
9842	37023	36
9842	40703	319
9843	14614	280
9843	6866	216
9843	17028	216
9844	30268	319
9844	40071	152
9844	35824	125
9845	4223	319
9845	22073	268
9845	33202	319
9846	24318	98
9846	32597	98
9846	270	98
9847	6739	353
9847	8098	290
9847	3993	353
9848	30295	245
9848	12559	79
9849	43669	91
9849	30649	91
9849	14605	91
9849	19888	272
9849	40308	161
9849	26359	224
9849	21928	91
9850	29070	319
9850	35577	319
9850	21365	238
9851	12108	216
9851	2729	253
9851	3586	68
9852	10409	319
9852	43247	319
9852	20096	36
9852	28354	137
9852	41300	319
9853	37493	127
9853	34655	268
9853	10787	216
9853	27055	258
9854	24764	268
9854	8111	127
9855	39412	319
9855	25414	165
9856	31027	72
9856	7975	357
9856	36875	357
9856	3715	149
9857	3356	367
9857	16851	367
9857	2704	80
9857	3583	268
9858	6820	223
9858	14008	168
9858	26060	223
9858	3709	343
9859	15784	329
9859	23909	338
9860	4388	223
9860	17195	223
9860	34939	168
9860	28117	319
9860	16859	223
9860	2066	223
9860	22179	84
9860	32755	343
9861	23046	224
9861	41365	181
9862	40	110
9862	12308	161
9862	15419	62
9862	33055	272
9862	38813	125
9862	34192	21
9862	18593	89
9862	27477	68
9863	4297	186
9863	3931	42
9863	10156	238
9864	32118	149
9864	13924	41
9865	10902	351
9865	9153	351
9866	19488	153
9866	12769	149
9867	26900	223
9867	19487	223
9868	14110	367
9868	32827	247
9868	30527	367
9869	23372	155
9869	3855	110
9870	43699	91
9870	24058	272
9871	40948	319
9871	39	21
9871	503	329
9871	13446	272
9871	17351	367
9872	24282	21
9872	39930	367
9872	22131	149
9872	26441	319
9872	738	224
9873	14503	222
9873	25177	305
9874	7940	305
9874	15545	350
9875	28679	222
9875	42037	222
9875	15965	116
9875	31764	222
9876	40503	42
9876	5409	160
9876	22949	292
9877	1110	223
9877	18168	310
9877	32240	223
9878	2131	216
9878	26272	165
9879	27703	117
9879	1181	168
9880	28222	72
9880	10589	278
9880	26205	211
9880	1152	356
9880	9478	211
9881	36510	367
9881	9360	304
9881	38834	80
9881	12072	304
9881	24857	155
9882	15101	268
9882	31235	41
9882	17470	253
9882	8453	222
9882	35193	73
9882	7293	223
9882	1014	84
9882	25561	22
9882	30110	125
9882	17637	110
9882	3029	36
9882	40049	369
9882	14822	206
9882	42993	66
9882	21097	269
9883	13438	246
9883	14712	246
9883	7427	193
9884	33908	329
9884	37140	329
9885	33528	260
9885	40163	124
9886	28363	353
9886	1529	305
9886	39551	353
9886	18197	184
9886	11425	26
9886	11990	87
9886	28911	327
9886	26779	184
9887	17768	329
9887	7362	367
9888	19322	319
9888	17128	319
9888	41498	94
9888	11680	319
9888	30848	319
9888	16926	319
9889	9204	194
9889	8867	278
9890	36077	222
9890	40011	72
9890	16414	261
9891	34077	328
9891	42435	46
9892	32247	268
9892	2523	68
9893	14750	72
9893	27613	149
9893	43139	277
9893	24277	253
9894	9334	72
9894	22679	17
9894	8372	90
9894	22285	357
9894	43486	124
9894	9122	302
9895	5081	233
9895	21416	369
9896	1074	233
9896	30101	261
9897	26682	211
9897	33551	367
9898	31746	217
9898	29860	105
9899	14759	206
9899	23537	155
9900	40889	72
9900	36338	91
9900	28778	91
9901	33326	92
9901	32730	261
9902	23988	238
9902	25178	21
9903	16478	94
9903	9429	329
9903	40329	94
9904	14341	329
9904	9210	263
9904	22616	155
9905	17405	94
9905	3682	42
9906	13639	319
9906	41773	319
9906	8136	340
9906	17813	54
9907	2510	280
9907	18964	253
9907	41052	268
9907	8354	216
9908	32309	369
9908	39976	91
9908	33386	89
9908	6894	149
9908	32148	206
9908	25136	89
9908	18734	149
9908	21839	340
9908	3075	340
9908	42277	367
9908	36668	369
9909	41206	142
9909	37021	167
9909	14583	296
9910	17146	319
9910	20508	155
9910	26429	367
9911	36513	72
9911	2002	83
9911	24378	272
9911	5923	319
9911	17876	83
9912	32493	268
9912	4175	89
9913	11512	223
9913	30412	308
9914	15309	305
9914	26952	222
9914	20151	222
9915	10237	75
9915	36107	350
9916	15556	223
9916	15126	223
9917	13306	353
9917	32050	41
9918	14790	110
9918	8309	22
9918	6673	161
9918	39695	272
9919	2575	72
9919	11669	329
9919	12036	125
9920	21014	268
9920	9531	353
9920	23248	73
9920	15130	216
9921	20175	319
9921	19528	319
9921	15576	319
9921	25297	93
9921	360	224
9921	38382	54
9921	19593	206
9922	4572	186
9922	11489	294
9923	15189	280
9923	32097	268
9923	36710	268
9924	18296	144
9924	13327	144
9924	22107	305
9924	20015	222
9924	31587	76
9925	37856	149
9925	25429	161
9925	33216	277
9925	37851	224
9926	36430	233
9926	12402	91
9926	18485	319
9926	16830	329
9926	42489	186
9927	35316	369
9927	8263	91
9927	300	352
9928	43901	268
9928	3527	99
9928	20386	367
9928	21971	80
9929	32582	367
9929	17504	304
9929	39758	30
9929	18277	30
9929	9583	21
9930	9401	256
9930	1385	89
9931	7399	155
9931	7160	155
9932	2305	268
9932	5562	367
9933	6694	223
9933	14307	223
9934	32538	72
9934	10695	179
9934	20271	168
9934	22713	159
9935	31844	319
9935	43269	261
9935	30486	150
9935	14096	367
9935	39632	92
9935	22102	261
9936	1244	72
9936	6491	161
9936	16541	272
9936	4604	186
9936	8840	369
9937	39022	319
9937	31594	63
9937	5128	186
9938	39649	363
9938	5182	175
9939	27623	222
9939	26005	268
9940	41947	68
9940	8595	216
9941	23210	319
9941	11772	7
9941	12226	7
9941	19028	7
9942	12286	356
9942	22282	356
9943	8079	72
9943	14885	139
9943	28994	73
9943	13244	355
9944	25099	36
9944	40055	99
9945	11430	99
9945	20371	272
9946	25702	91
9946	40630	93
9947	1903	150
9947	5748	71
9947	36525	150
9947	31331	129
9947	35506	261
9948	39602	247
9948	7942	367
9948	25430	304
9948	20721	149
9949	5365	73
9949	9933	139
9949	35710	163
9949	22461	355
9949	3776	202
9950	4287	367
9950	22454	367
9951	8855	319
9951	36255	319
9951	29427	367
9951	29497	319
9952	18443	367
9952	6370	36
9952	34877	36
9952	20785	155
9952	37430	80
9952	20365	80
9953	3645	353
9953	21706	41
9953	35691	168
9954	14551	268
9954	5739	68
9955	27803	126
9955	41801	36
9955	25682	126
9956	25806	72
9956	17925	89
9956	35564	367
9956	39237	89
9957	38886	149
9957	7757	193
9957	40489	260
9957	34133	73
9957	25289	46
9957	2215	343
9958	39922	72
9958	18934	110
9959	10942	155
9959	16344	155
9959	38155	155
9960	41965	149
9960	12155	222
9960	1648	305
9960	17640	353
9960	7151	268
9960	17908	216
9960	28548	73
9961	33542	367
9961	21084	80
9961	4756	153
9961	25727	297
9962	36323	272
9962	12699	155
9963	1040	72
9963	2384	223
9963	42833	223
9963	17647	328
9964	1358	319
9964	4231	75
9964	17448	319
9964	12255	149
9964	37557	319
9964	14038	54
9964	39100	47
9964	21662	340
9965	2708	369
9965	10588	91
9965	20830	206
9965	1766	251
9965	9810	308
9966	40671	353
9966	24380	253
9966	25969	363
9966	14795	175
9967	7565	251
9967	20515	367
9968	26964	72
9968	3948	319
9968	4358	340
9968	2765	319
9968	39098	54
9968	33683	155
9969	1376	217
9969	13118	263
9969	43589	238
9969	9627	153
9970	35491	268
9970	7457	41
9971	19142	175
9971	40254	36
9972	21036	369
9972	10624	93
9972	37052	224
9973	6378	319
9973	10225	319
9973	31921	165
9973	40259	319
9974	29154	151
9974	12367	374
9974	10176	151
9975	8968	280
9975	37734	253
9976	7894	367
9976	17695	155
9977	17554	268
9977	13103	89
9978	21020	61
9978	10708	149
9978	6348	369
9979	18217	21
9979	12704	261
9979	39125	260
9980	31066	319
9980	6043	369
9980	8147	91
9980	34549	319
9981	15005	72
9981	13570	46
9981	2406	319
9982	20988	72
9982	19197	379
9982	23823	253
9982	41363	319
9983	14594	319
9983	28409	68
9983	7920	217
9983	40723	281
9983	33155	319
9983	30007	217
9983	42177	68
9983	21868	149
9984	34798	206
9984	28516	91
9984	33292	230
9984	24013	149
9984	15194	149
9984	6709	206
9984	8923	281
9984	22358	281
9985	10984	73
9985	3440	346
9985	16183	332
9986	8344	83
9986	42339	253
9986	11313	272
9986	16206	155
9987	37136	193
9987	7888	314
9988	28589	261
9988	27842	150
9989	11649	21
9989	17955	186
9989	7712	186
9989	16542	153
9990	1784	319
9990	28391	281
9990	20688	99
9990	2659	319
9990	25541	281
9990	16792	340
9990	39846	340
9991	17534	319
9991	36802	319
9991	2047	280
9991	20506	268
9992	23333	155
9992	22436	155
9993	5235	268
9993	19820	216
9994	8717	72
9994	39147	153
9994	25724	272
9994	15855	99
9994	35490	125
9994	25695	130
9995	3995	204
9995	11817	260
9996	9403	73
9996	14683	186
9996	6900	186
9996	19967	149
9996	22160	73
9996	11514	155
9997	20233	367
9997	37394	304
9997	35933	297
9997	42252	304
9997	371	216
9998	21392	21
9998	21470	329
9998	13708	151
9998	16186	374
9998	35608	217
9998	31404	217
9999	4126	268
9999	28345	41
9999	4010	353
9999	31330	41
10000	17921	72
10000	36094	261
10000	24391	71
10001	32879	168
10001	4837	308
10001	12486	223
10001	16644	223
10001	41610	84
10002	5538	80
10002	10781	304
10002	34710	137
10003	38056	223
10003	6524	221
10003	38595	223
10004	28366	1
10004	20158	1
10005	36066	369
10005	40086	272
10005	31232	75
10006	2964	161
10006	2819	272
10007	30047	80
10007	20329	224
10007	14284	272
10008	40864	61
10008	23493	149
10008	31120	71
10008	111	129
10009	13797	168
10009	9376	168
10010	34035	72
10010	42781	110
10011	31525	367
10011	36213	304
10011	31508	80
10011	15478	304
10011	42572	80
10011	17804	304
10012	32435	155
10012	19218	155
10013	28298	72
10013	18910	369
10014	21045	149
10014	823	155
10015	22180	343
10015	32940	223
10016	34275	127
10016	8861	243
10017	22150	319
10017	26400	319
10017	13479	319
10017	33143	149
10017	17959	319
10018	4632	222
10018	7875	101
10019	43602	216
10019	20495	14
10019	38811	149
10019	6074	129
10019	42105	149
10019	34375	14
10019	43063	191
10019	10524	14
10019	9564	14
10020	40578	72
10020	10113	94
10021	31636	367
10021	38518	149
10021	14173	367
10022	12358	72
10022	43620	237
10022	4042	42
10022	25559	237
10023	32963	329
10023	24915	63
10023	28472	217
10024	3562	91
10024	15820	305
10024	39904	166
10024	20809	222
10024	24300	308
10024	5046	89
10024	33943	223
10024	6116	76
10024	4716	305
10024	30220	305
10024	21673	337
10024	13406	221
10025	16054	363
10025	39155	83
10025	23479	73
10025	38864	268
10025	20905	168
10026	18667	367
10026	25900	80
10026	42681	259
10027	7986	329
10027	15894	272
10028	18111	217
10028	31841	66
10029	6031	223
10029	42337	159
10030	37566	268
10030	7683	258
10030	23922	253
10030	32741	268
10031	27372	72
10031	27295	319
10031	15338	367
10031	19566	80
10031	9877	319
10032	15825	275
10032	33022	275
10033	19475	153
10033	36130	272
10034	10973	256
10034	41353	182
10035	28966	272
10035	3962	99
10035	30718	75
10035	16248	272
10036	23825	223
10036	26873	223
10036	15955	73
10037	43017	216
10037	30917	268
10038	34830	91
10038	12563	369
10038	2555	227
10038	10830	91
10039	2915	80
10039	43936	224
10040	30883	1
10040	39751	357
10041	8879	367
10041	20678	297
10041	19536	155
10042	40274	72
10042	9684	41
10042	40769	280
10042	9916	73
10042	31472	268
10043	36116	73
10043	28698	163
10044	6429	42
10044	42056	319
10044	43427	42
10044	37101	217
10045	19037	129
10045	4526	124
10046	10570	149
10046	9319	149
10046	18931	26
10047	41452	319
10047	34361	206
10047	7333	319
10047	29421	155
10048	42490	268
10048	14083	149
10048	34787	155
10048	12992	176
10048	19234	35
10048	7191	319
10048	18602	149
10048	17281	319
10049	29562	217
10049	37230	263
10049	10753	153
10050	33247	319
10050	43095	54
10051	29616	91
10051	34867	99
10051	37979	369
10051	3113	91
10051	35993	352
10051	26488	319
10052	23371	202
10052	12901	202
10053	41018	94
10053	5211	125
10054	22849	353
10054	12129	41
10054	27554	253
10054	18428	355
10055	3582	72
10055	41029	206
10055	10804	91
10056	34085	91
10056	18188	369
10056	4936	91
10057	9819	184
10057	28114	327
10057	35516	71
10057	39987	286
10057	17758	319
10057	43733	184
10057	10540	319
10057	8948	108
10058	31770	73
10058	25351	268
10058	11653	99
10058	11222	153
10059	27883	41
10059	32231	41
10059	25883	340
10059	43372	179
10059	24578	251
10059	33762	340
10059	4289	216
10060	13419	237
10060	29767	263
10061	21494	223
10061	17234	84
10061	25615	168
10061	22569	223
10062	11984	369
10062	33641	206
10063	41912	149
10063	23539	184
10064	31535	21
10064	21373	63
10064	41778	367
10064	43692	186
10064	43503	272
10065	11827	27
10065	16224	319
10066	29927	21
10066	25462	329
10067	29285	261
10067	27987	261
10067	11266	150
10068	7788	93
10068	25877	93
10069	20546	14
10069	20294	367
10070	36628	72
10070	24353	272
10071	28800	42
10071	17320	361
10072	22795	149
10072	12881	89
10072	35510	89
10072	3008	256
10072	37835	319
10073	22200	367
10073	556	21
10073	5651	63
10073	29441	319
10074	10253	72
10074	32320	223
10074	16549	168
10074	24016	253
10075	35940	72
10075	19598	21
10075	28163	329
10076	25926	222
10076	34806	222
10077	13399	353
10077	10612	73
10077	24691	353
10078	57	223
10078	1299	343
10079	35659	72
10079	22741	223
10079	9824	223
10080	8617	16
10080	32378	308
10081	5462	233
10081	42424	216
10081	41558	280
10081	2613	216
10081	26737	127
10082	17362	217
